2013-06-24,"so true "" <USR> : . <USR> : we are albertans , we are resiliant . we will rebuild together . #abflood ”"
2013-06-24,photos : view from above : #calgary flooding <URL>
2013-06-24,making lemonade . . . #yycflood #abflood <URL> via <USR> <USR>
2013-06-24,"alberta flood zone development a mistake , former mla : <URL> - governments job to protect us like prevent predatory lending ."
2013-06-24,"for those who want to help out flood victims in calgary , here ' s a link : <URL>"
2013-06-24,rt <USR> : #morley - looking for trucks / vans to take food and water to eden valley . #abflood #yycflood #yychelps
2013-06-24,td supports customers affected by massive flooding in alberta with assistance program <URL> #drilling #news
2013-06-24,"<USR> to be honest , i don ' t exactly . <USR> is working on it i know . . . sorry , please be patient #yyc #yycflood #yyccc"
2013-06-24,things like this are what keep us going during our 7 9 th hour of work this week . thank you ! #yycflood #yyc <URL>
2013-06-24,got this story <URL> in #bowness with the help of <USR> #yycflood #abflood
2013-06-24,"rt <USR> : for those who want to help out flood victims in calgary , here ' s a link : <URL>"
2013-06-24,glad to have a strong leader <USR> during this disaster ! #welldone #yycflood #cleanupbegins
2013-06-24,a love letter to my city : calgary flood 2013 <URL> #yycflood #abflood #yyc
2013-06-24,"<USR> from tanning to thunderstorms , sounds fun ? ! stay safe #yycflood"
2013-06-24,medicine hat fears rising river after calgary floods - cbc . ca <URL>
2013-06-24,2 5 th ave . erlton / mission #yycflood <URL>
2013-06-24,5000 litres of oil leaked from pipeline in northern alberta last night . company says clean - up hampered by flood in calgary .
2013-06-24,good news about garbage and recycling for those cleaning up their homes from #yycflood <URL>
2013-06-24,2 5 th ave . erlton / mission #yycflood <URL>
2013-06-24,"avoid all enmax structures ( e . g . green utility boxes , power poles etc . ) , where water is flowing or pooling . #yycflood <URL>"
2013-06-24,breaking : calgary catholic school district and calgary board of education schools to remain closed until thursday #abflood #yyc . - sarah
2013-06-24,another day off work . not quite safe enough to go to the office . estimating tues . #yyc #yycflood #abflood
2013-06-24,town of high river / md of foothills flood update <URL> #2013flood #alberta #grande #grassroots #highriver #foothillsnews
2013-06-24,this just in - calgary police have found an elderly woman deceased in mission - no word yet if it ' s flood related #yycflood
2013-06-24,dear calgary : if you find homeless people wandering your community due to flood - offer them sandwich <USR> h …
2013-06-24,video : canada floods leave three dead <URL>
2013-06-24,whoa ! ? ! heavy erosion under the pavement rt ‏ <USR> 2 5 th ave . erlton / mission #yycflood <URL>
2013-06-24,my positive thoughts and many prayers go out to those who have been victimized by the floods . alberta strong !
2013-06-24,"edmonton sends aid to calgary , story via <USR> : <URL> #yyc and #yeg for #abflood"
2013-06-24,#breaking body of 8 8 yr woman found in mandatory evac zone in calgary . she had refused to leave . autopsy scheduled #yycflood
2013-06-24,video : canada floods leave three dead : at least three people have died and hundreds of . . . <URL> <URL>
2013-06-24,how was your day ? #okotoks #afterlight #loveyourneighbour #cleanup #abflood #flood #flood2013 #sotired <URL>
2013-06-24,"5,600 people are signed up on yychelps . ca so proud of you calgary ! #yycflood #yychelps #calgarystrong #amazing"
2013-06-24,this was in our mailbox when we arrived home . pretty darned impressive . #yycflood <URL>
2013-06-24,"check this video out ! ! ! b nelson is my new hero , this is going to be viral . #letsbuild calgary ! ! #yycflood <URL>"
2013-06-24,<USR> <USR> <USR> <USR> pls donate to cdn red cros 4 alberta flood relief . you know they ' d do the same …
2013-06-24,yes this happened today #yycflood <URL>
2013-06-24,cbe and ccsd schools to remain closed until thursday <URL> #yyc #yycflood
2013-06-24,thoughts are with everyone in southern alberta affected by #yycflood . jeannette walls tues . appearance cancelled : <URL>
2013-06-24,"excellent ! #ymm #abflood #yyc "" <USR> : best twitter response ever via the <USR> <URL>"
2013-06-24,south . ab flood relief fund supports local charities that help those impacted by #abflood give at <URL> / cc <USR>
2013-06-24,“ <USR> : calgary flooding 2013 #cousin <URL> #abflood
2013-06-24,"i can ' t believe i have to say this , but no , we won ' t be turning the peace bridge into a slip and slide . #yycflood"
2013-06-24,resources for families responding to a natural disaster #calgary #yycfloods <URL>
2013-06-24,so relieved to learn that the berm is working in #inglewood & saving many homes from #yycflood <URL> <USR>
2013-06-24,well said “ <USR> : #yyc will dry up & dig out of flooddisaster2013 : we can do it together #yycflood #newstart <URL>
2013-06-24,<USR> <USR> hey u okay ? u in #calgary ? saw news abt #floods .
2013-06-24,"mayor , deputy police chief have just confirmed the death of an 88 - year - old woman in mission . can ' t confirm it ' s flood related . #yycflood"
2013-06-24,meeting this evening to organize more volunteer efforts for #yycflood #abflood . any ideas / suggestions are welcome . tha …
2013-06-24,"again , blue - bin service suspended until further notice , black bin will continue in unaffected areas #yycflood"
2013-06-24,folks back home could use some help after devastating floods in southern alberta <USR> : <URL> #abf …
2013-06-24,“ <USR> flood stories : urban wildlife rescue on the bow : <URL> #yycflood <URL>
2013-06-24,stay out of downtown calgary monday and tuesday unless it is essential - nenshi #abflood
2013-06-24,no charge for flood damaged materials at city landfills #yycflood
2013-06-24,<USR> is that in regards to #transit in #yyc ? they are not only ppl affected by this . request your source ? #yycflood
2013-06-24,"bow river in calgary hit peak flow of 1,740 cms . previous record 1,520 in 1932 . it was 791 in 2005 floods . #chlive http : …"
2013-06-24,city of medicine hat says significant flooding in river flats . update after emerg ops meeting at 9pm #medhat #abflood http :/ …
2013-06-24,<USR> we ' re local calgarians and we want to help . stucco discounts for #yycflood victims ! <URL> #calgarystrong
2013-06-24,guys . ridiculously photogenic firefighter has a twin brother . #yyc #yycflood <URL>
2013-06-24,update on #saddledome #yycflood <URL>
2013-06-24,more alberta cities brace for flooding - toronto sun : vancouver sunmore alberta cities brace for floodingtoron . . . <URL>
2013-06-24,local red cross volunteer heads to calgary : as thousands of people in calgary return to their flood ravaged ho . . . <URL>
2013-06-24,". <USR> "" please employers do not send your employees downtown if it can be avoided "" #yycflood"
2013-06-24,""" <USR> : more devastation in southern alberta . . . medicine hat . . . <URL> #abflood"
2013-06-24,#abflood rt <USR> : floodwaters devastate first nations communities in alberta <URL> - <USR>
2013-06-24,"calgary herald front page flood coverage . june, 1929 . <URL>"
2013-06-24,flooding west of #drumheller toward museum . #abflood <USR> <USR> <USR> <URL>
2013-06-24,""" <USR> : best twitter response ever via the <USR> <URL> #yycflood"
2013-06-24,#thingofbeauty rt <USR> un f * * * * * * real . 7 of the top 10 trends in canada have something to do with toronto sports . 1 about the floods
2013-06-24,"great place to donate for #abflood . <USR> they give supplies to individuals , displaced charities & first nations #yycflood"
2013-06-24,"bow river in calgary hit peak flow of 1,740 cms . previous record 1,520 in 1932 . it was 791 in 2005 floods . #chlive http : …"
2013-06-24,<USR> we ' re local calgarians and we want to help . stucco discounts for #yycflood victims ! <URL> #cal …
2013-06-24,great week <USR> keep it up buddy ! ! your support for calgary flood relief is amazing ! ! #canadaproud
2013-06-24,why calgary is great ! <USR> : most other cities would be dealing with looting . calgary ? rogue canoes . #yycflood http …
2013-06-24,flooding in calgary ( update #2 ) : <URL>
2013-06-24,<USR> #yycflood <URL>
2013-06-24,water levels are still rising . rt <USR> : 4 hours ago #medicinehat #abflood <URL>
2013-06-24,<USR> is there a briefing regarding systemically turning the lights back on in areas of beltline not affected by #yycflood water .
2013-06-24,gallery : #highriver flooding aerial shots - <URL> #abflood
2013-06-24,two dead in calamitous alberta flooding <URL>
2013-06-24,#siksika #abflood #blackfoot #southcamp at sunset . <URL>
2013-06-24,wow <USR> dropped off tons of food and supplies . thank you . #yycflood
2013-06-24,"the <USR> , through jays care , are donating $10,000 to support alberta flood relief ."
2013-06-24,donating $1m to #abflood relief incl . $250k immediately to <USR> ; will also work w / other community partners in reco …
2013-06-24,elderly woman found dead in apartment after flooding : calgary police believe the woman chose to defy the manda . . . <URL>
2013-06-24,"wtf it ' s flooding in calgary canada which is the part of canada i ' m doing to . shiiiit , idk how to swim ."
2013-06-24,all the ramps to deerfoot from glenmore and from glenmore to deerfoot have been opened #yycflood #greatworkcrews
2013-06-24,calgary residents allowed to return as floods recede <URL>
2013-06-24,a rare glimpse into the emergency operations centre at work . <URL> #abflood #yycflood so coool !
2013-06-24,traffic : the ramp from sb deerfoot to wb glenmore is open #yycflood
2013-06-24,"#pricegauging travel lodge airport raises prices by 80% "" because of flood "" #yycflood #abflood #cps <URL>"
2013-06-24,woow flood in calgary kool downtown what no stampeed aaaaaaahhhh are they krazy ! ! ! ! ! <URL>
2013-06-24,( e - newsletter ) an update from the calgary flood <URL>
2013-06-24,calgary flood 2013 - all our videos on a youtube playlist : <URL>
2013-06-24,"#breaking : canadian environmental specialist bob sanford confirms #nightmare scenario , #abflood cause : global warming http :// t . …"
2013-06-24,record - breaking floods hit western canada as blowback for alberta tar - sands . teach your kids to swim . <URL>
2013-06-24,"thank you to <USR> for leading #abflood relief efforts . we ' d like to offer a donation of $25,000 to assist your work ."
