2013-07-19,"federal aid is coming to #lacmegantic but when , how much and how it will be spent is not clear <URL>"
2013-07-19,under - insured ? will taxpayers be forced to pay for mma railway ' s mess in lac - megantic <URL>
2013-07-19,sont plus stricts avec le réservoir de mon bbq qu ' avec les citernes routières et ferroviaires . #lacmégantic <URL>
2013-07-19,lac - mégantic toll rises to 42 <URL>
2013-07-19,tearful officer describes ‘ hole ’ at centre of lac - mégantic <URL> #lacmegantic
2013-07-19,trois procureurs se joignent aux enquêteurs <URL> #lacmégantic #odamis
2013-07-19,leadnow : help protect our communities from dangerous fuel transport <URL> #lacmegantic #cdnpoli via <USR>
2013-07-19,#lacmégantic #obama exprime ses sympathies dans une lettre : <URL>
2013-07-19,à la mairesse de lac - mégantic | le devoir <URL> via <USR>
2013-07-19,"et la colère ? <URL> via <USR> "" comment peut - on subir ainsi l ’ indicible et exprimer si peu de révolte ? "" #lacmegantic"
2013-07-19,"c ' est si bien dit ! <USR> "" ce qui ne s ' exprime pas s ' imprime "" - michel oligny , ex - pol . sur l ' émotion des pol . et pompiers #lacmégantic #lcn"
2013-07-19,montreal prosecutors join lac - megantic investigation - toronto sun : ctv newsmontreal prosecutors join lac - mega . . . <URL>
2013-07-19,"<USR> : témoignage d ' un héros discret : gérard , sinistré de #lacmégantic nous raconte <URL>"
2013-07-19,"tsb also advised transport canada to review rail procedures , ensure cargos of dangerous goods not left unattended . #lacmegantic"
2013-07-19,"lac - mégantic : des milliers d ' actes notariés intacts récupérés dans la voute du bureaux de notaires veilleux , marcheterre , beaudoin ."
2013-07-19,le concert pour #lacmegantic est maintenant disponible en différé sur espace . mu . c ' est vraiment très touchant <URL>
2013-07-19,conf de presse pour l ' événement avenir lac - mégantic . solidarité . centre bell 13 août . soyez - y et merci :) <URL>
2013-07-19,how my dads boss asked him to go to lac megantic for a week & he said no 🙌
2013-07-19,derailed quebec train had insufficient brake force : investigators <URL> #lacmegantic
2013-07-19,et la colère ? | le devoir <URL> #mégantic #polcan #polqc
2013-07-19,#tragédie #lacmégantic - la mma interdit à ses employés de parler aux policiers <URL> #québec
2013-07-19,happy <USR> moved fast after #lacmegantic but really ? don ' t leave hazmat alone & secure brakes properly ? stupid that rr need reminder .
2013-07-19,"in the wake of the quebec rail disaster , i took a look at how safe oil transport is in utah : <URL> #standardexaminer #train"
2013-07-19,"oh paul , you always were my favourite beatle . :-)) #lacmégantic <URL>"
2013-07-19,ils sont simplement des humains . . . lac - mégantic : des intervenants marqués à vie <URL> via <USR>
2013-07-19,"the death toll in lac megantic train disaster is now at 47 . police say they have recovered 42 bodies , with 5 missing and presumed dead ."
2013-07-19,une autre façon d ' aider : donner des livres pour reconstruire la biblio de #lacmégantic https://t.co/kt1dxracxa cc <USR>
2013-07-19,paul mccartney tickets for lac megantic survivors <URL>
2013-07-19,stephen harper ' s policies of deregulation are to blame for #lacmegantic tragedy it is harper & his party who should pay for damages #cdnpoli
2013-07-19,what a classy guy . ' paul mccartney offers free show tickets to lac - mégantic survivors ' <URL> #macca
2013-07-19,lac - mégantic investigators ask transport canada for ' urgent ' review of twin . . . - montreal gazette : montreal g . . . <URL>
2013-07-19,lac - mégantic : le nombre de victimes est revu à 47 <URL> #montreal
2013-07-06,"incendie au centre - ville de lac - mégantic : à 25 kilomètres de lac - mégantic , le ciel est en feu https://t.co/yomai3kltm"
2013-07-06,lac - mégantic : les premières vidéos citoyens de la catastrophe ( suite ) https://t.co/gxqk4gdiog
2013-07-06,un train explose à lac - mégantic <URL>
2013-07-06,explosion et incendie spectaculaire au centre - ville de lac - mégantic <URL>
2013-07-06,explosion d ' un train et incendie à lac - mégantic : plusieurs photos et vidéos citoyens sur notre page facebook https://t.co/bmwv1jqg8p
2013-07-06,scène d ' apocalypse à lac - mégantic : une nouvelle vidéo citoyen https://t.co/vbz9msk6od
2013-07-06,"#rdi changer votre slogan "" l ' information en premier "" par "" l ' information en dernier "" il vous convient mieux #lacmegantic"
2013-07-06,whoa . rt <USR> : explosions reported as train carrying gas derails in que . . part of lac - megantic in #quebec eastern townships evacuated
2013-07-06,train derailment sparks major fire in quebec ' s eastern townships : a train carrying gas derailed overnight in the . . . <URL>
2013-07-06,"« les gens pleurent , se serrent dans leurs bras . ils sont sous le choc » , - isablle hallé , prés . ch . de commerce de #lacmegantic #rces"
2013-07-06,"ce matin , mes pensées sont avec les gens de #mégantic et du #nordquibrûle si je puis être d ' une aide quelconque , faites - moi s …"
2013-07-06,un train de carburant explose à lac - mégantic <URL> via <USR>
2013-07-06,un train transportant du pétrole à déraillé à lac megantic en estrie . explosions . #lacmegantic
2013-07-06,environ 1 000 personnes ont été évacuées jusqu ' à maintenant . #déflagration #lacmégantic
2013-07-06,#lacmégantic plusieurs édifices du patrimoine incendiés #bibliothèqueenautre
2013-07-06,"je me réveille avec la tragédie de lac - mégantic , mes pensées avec vous . vous êtes forts !"
2013-07-06,"woke up to the terrible news that a train car carrying fuel has exploded in lac megantic , near my hometown . . the town is half destroyed ."
2013-07-06,toutes mes pensées aux gens de lac - mégantic #lacmegantic #deflagration
2013-07-06,"une page pour venir en aide , prendre des nouvelles et en donner #lacmégantic https://t.co/vwmcbtgsdd …"
2013-07-06,"entire town of lac - megantic in quebec evacuated after freight train carrying crude oil derails , catches fire - <USR> http : …"
