2013-06-24,bbc news - singapore haze : bbc ' s david shukman explains <URL>
2013-06-24,<USR> no . . it ' s so hot in here ~ there is no haze . . in malaysia has a heavy haze ? i ' ve heard malaysia & singapore have it ? wah we r same
2013-06-24,"hey singapore , indonesia told me to tell you ' sorry for the haze , bro ! ' . . also , ' karma sucks eh ! ' . #haze #returnsuhartosstolenmillions"
2013-06-24,"malaysian companies are not at fault in clearing land in indonesia using fire , causing haze which affects singapore and …"
2013-06-24,silkair flight forced to turn back to singapore from pekanbaru due to haze <URL> <URL>
2013-06-24,( stmp ) silkair flight forced to turn back to singapore from pekanbaru due to haze <URL>
2013-06-24,"dr ng : there was feeling of fear when psi passed 400 . i mobilised saf to deliver masks , last delivery was 3am #sghaze <URL>"
2013-06-24,"articles online ! :) check out <URL> for your green news , including an article that takes a look at singapore ' s #haze problem"
2013-06-24,here is who really is responsible for the haze : <URL> #malaysia #singapore #indonesia #news
2013-06-24,"haze update : malaysia , singapore should "" know themselves "" , says indonesian minister <URL> via <USR>"
2013-06-24,work on singapore ' s broadband network resumes as haze eases - asiaone <URL>
2013-06-24,psi update 7pm #rose3ina #singapore #sghaze #health #psi #haze #update <URL>
2013-06-24,"asap sudah mereda , rws kembali membuka outdoor attraction lake of dreams mulai malam ini . #sghaze"
2013-06-24,"haze , can you come back during school reopen ? #sghaze"
2013-06-24,there are 437 hotspots in indonesia ' s sumatra island today - nearly double yesterday ' s #haze #myhaze #sghaze http :// t . …
2013-06-24,the haze blame game #indonesia #malaysia #singapore but who will end the ecological disaster in sumatra ? #economy #asia <USR> …
2013-06-24,labour groups in singapore urge employers to protect employees ' safety and health at work during haze . . . <URL>
2013-06-24,24 - hour psi tomorrow is expected to be in the moderate band of 51 to 100 #sghaze <URL>
2013-06-24,indonesian president sby on #haze : negative remarks by certain officials should not have been made #myhaze #sghaze
2013-06-24,"#sby apologizes for #indonesia haze , assumes responsibility for smog in #singapore and #malaysia <URL>"
2013-06-24,"just in : indonesian president apologises to singapore & malaysia for #haze , says they had no intention to cause it , wi …"
2013-06-24,no basis for theory that haze reduces mosquito / dengue threat - environment minister in singapore <URL>
2013-06-24,"just in : indonesian president apologises to singapore & malaysia for #haze , says they had no intention to cause it , wi …"
2013-06-24,haze response : singapore vs malaysia . hope this makes #sghaze complainers feel a little better . <URL>
2013-06-24,indonesian president sby on #haze : negative remarks by certain officials should not have been made #myhaze #sghaze
2013-06-24,"indonesia president yudhoyono apologises to singapore , malaysia for #haze . <URL>"
2013-06-24,"just in : indonesian president apologises to singapore & malaysia for #haze , says they had no intention to cause it , wi …"
2013-06-24,"indonesia president yudhoyono apologises to singapore , malaysia for #haze . <URL>"
2013-06-24,singapore takes steps to ensure aircraft safety despite haze - asiaone <URL>
2013-06-24,#betternation : yudhoyono apologises to malaysia and singapore on haze problem <URL> #najibmypm
2013-06-24,singapore haze : how dangerous is pm 2.5 ? <URL>
2013-06-24,bengong ah singapore haze ni . jgn buat lawak boleh . ni takde kaitan dgn jerebu okayyy haha
2013-06-24,#sghaze update : 3 - hour psi holds steady at 47 as of 8am ( ' good ' range ) ; 24 - hour psi is 60 - 96 .
2013-06-24,worst of haze shifts from singapore to malaysia <URL> #vegafebryandoko
2013-06-24,"#sghaze as of 9am , 3 - hr psi reading is 47 , which is in the good range . pm2 . 5 : 43 - 96 . 24 - hr psi : 60 - 96 ."
2013-06-24,malaysia imposes emergency in haze areas ; singapore improves | <URL>
2013-06-24,chocolates to beat the haze ! thank you <USR> ! 😊 #mondaybluesnot <USR> churpchurp ( singapore ) <URL>
2013-06-24,the haze jb n singapore so damn badly psi 700 + last week now it move to kl . . . n tht means sumatra is 1000 . omg . srsly . . . but now already whoopx2
2013-06-24,hazardous fire haze clouds outlook for singapore tourism | <URL>
2013-06-24,#sghaze update : singapore to get respite for a few days after change in wind direction blows #haze to malaysia <URL>
2013-06-27,just looked out my window and the haze seems to be back ! #sghaze #haze
2013-06-27,#sghaze showed the better sides of sgreans ; sharing and caring for one another . mcd ' s hello kitty reminds us we are not th …
2013-06-27,"#forest fires in indonesia ongoing problem , #sghaze especially severe due to wind , reports <USR> with wri data <URL>"
2013-06-27,"local websites beware . . . "" <USR> : #sghaze : hackers deface eu yan sang website , leave haze - related messages <URL>"
2013-06-27,"eu yan sang site - defaced with "" don ' t blame indonesia for #sghaze "" messages - now restored <URL> http :// …"
2013-06-27,"#sghaze update : 3 - hour psi at 11am is 61 , in the ' moderate ' range . 24 - hour psi is 54 - 59 . pm2 . 5 concentrations at 45 - 52 ."
2013-06-27,"the haze seems to be coming back , hope moe would close down school next week ! ^^ #sghaze"
2013-06-27,<USR> might be ! cos they say haze is predicted to blow back to singapore .
2013-06-27,"#sghaze update : 3 - hour psi at 12pm is 62 , in the ' moderate ' range . 24 - hour psi is 54 - 59 . pm2 . 5 concentrations at 45 - 53 ."
2013-06-27,"dear haze , schools starting soon , so come back maybe ? 😉 love , singapore students"
2013-06-27,singapore 4 a : - adelyn hosebo - aaron tan - alex tan - amy cheong singapore 5 h : - hot - humid - haze - hail - hello kitty
2013-06-27,#sghaze is back ! hell yeah !
2013-06-27,singapore h - vengers . - hot - humid - haze - hail - hello kitty
2013-06-27,sg ’ s wilmar & golden agri admit doing business with companies burning lands #singapore #sghaze #haze <URL>
2013-06-27,#sghaze showed the better sides of sgreans ; sharing and caring for one another . mcd ' s hello kitty reminds us we are not th …
2013-06-27,singapore haze update : 3 - hour psi is 63 as of 4pm on june 27 <URL> <URL>
2013-06-27,singapore 4 a : - adelyn hosebo - aaron tan - alex tan - amy cheong singapore 5 h : - hot - humid - haze - hail - hel …
2013-06-27,singapore 4 a : - adelyn hosebo - aaron tan - alex tan - amy cheong singapore 5 h : - hot - humid - haze - hail - hel …
2013-06-27,singapore 4 a : - adelyn hosebo - aaron tan - alex tan - amy cheong singapore 5 h : - hot - humid - haze - hail - hel …
2013-06-27,haze doesn ’ t change safety of singapore ’ s water : vivian balakrishnan <URL> via <USR>
2013-06-27,i will never complain about pollution in manila after experiencing haze in singapore ! the sky has … <URL>
2013-06-27,"nowhere is safe so keep the school close  "" <USR> : today ' s front page : #sghaze <URL> <URL>"
2013-06-27,"#sghaze update : 3 - hour psi at 10pm is 58 , in the ' moderate ' range . 24 - hour psi is 58 - 65 . <USR>"
2013-06-27,"the 3 hs of singapore . haze , hail , hello kitty ."
2013-06-27,24 - hour psi is 58 - 65 . issued 11pm . <URL> #sghaze
2013-06-27,3 - hour psi is 40 . issued 2am . <URL> #sghaze
2013-06-27,24 - hour psi is 54 - 63 . issued 5am . <URL> #sghaze
2013-06-27,3 - hour psi is 48 . issued 6am . <URL> #sghaze
2013-07-06,looks like the haze is staying away ! #freshair #sghaze
2013-07-06,"lelong , lelong ah ! #sghaze #leftovers #singapore #surgicalmasks <URL>"
2013-07-08,[ cna ] extra - territorial legislation could be introduced to deal with haze : singapore ' s chief public prosecutor . . . <URL>
2013-07-08,"[ toc ] parliamentary debate : haze , mda – 9.5 million masks meant for healthcare workers ? : by leong s . . . <URL> #singapore"
2013-07-08,3 - hour psi is 25 . issued 4am . <URL> #sghaze
2013-07-02,#sghaze : before and after | todayonline <URL>
2013-07-02,[ tre ] haze : helping indonesia – now ‘ never ever admit ’ also ? : i refer to the article “ s ’ pore - funded . . . <URL> #singapore - s
2013-07-02,3 - hour psi is 46 . issued 6pm . <URL> #sghaze
2013-07-02,orang indonesia pada nggak terima dimaki soal #sghaze . dan sementara itu di tempo edisi terbaru : <URL> #de …
2013-07-02,"<USR> 10:00 pm mostly cloudy , temp 27 . 4 c , feelslike 31 . 0 c , rain 1.8 mm , wind dir wnw #sghaze #sgweather"
2013-07-09,马后炮 rt “ <USR> : inter - agency haze task force had met two weeks before worst #sghaze episode : ng eng hen <URL>
2013-07-09,24 - hour psi is 17 - 30 . issued 7am . <URL> #sghaze
2013-06-28,brother says that haze is gone because no more fires near singapore sigh
2013-06-28,24 - hour psi is 51 - 59 . issued 2pm . <URL> #sghaze
2013-06-28,today ' s front page : schools to open only if govt is sure it ' s safe #sghaze <URL> <URL>
2013-06-28,1 hr psi estimate for 6pm is 64 . #sghaze
2013-06-28,#sghaze is stil trending ? why no one trend #sghellokitty ?
2013-06-28,haze forecast and health advisory for 29 june . #sghaze <URL>
2013-06-28,#sghaze psi 8pm 59 .
2013-06-28,"the haze ’ s gone in malaysia & singapore ! but not our low fares , check it out now at <URL>"
2013-06-20,i just washed my hair but it smells like i just came out from a bbq . booooo . #sghaze
2013-06-20,singapore ' s hot topic : haze . what about the dengue ? that causes 2 deaths .
2013-06-20,anyone knows where in #singapore we can still find stock of surgical masks & n95 masks ? #sghaze #masks … <URL>
2013-06-20,"i wish the haze was cold at least , so singapore won ' t become so humid and people would stop complaining 😂"
2013-06-20,<USR> you should come to singapore and sing let it rain to gather the rain clouds to drive this haze away hahaha
2013-06-20,blow wind blow ! blow all the haze out of singapore please !
2013-06-20,"haze in singapore . lots of people r getting sick , cough / bronchitis :( <URL> - ingat sister <USR>"
2013-06-20,"yes , #sghaze persists & i ' m off to work ! crazy traffic on west coast highway leading up to alexandra rd . <URL>"
2013-06-20,feeling #hazy in #singapore <URL>
2013-06-20,heard we dispatched a delegation to indonesia to talk about the #sghaze . srsly you expect them to produce a giant fan to blow this away meh ?
2013-06-20,<USR> <USR> ever seen / played silent hill ? that ' s what 321 psi would look like . #sghaze #sgilenthill
2013-06-20,"<USR> <USR> <USR> buy 4 d - 0453 , 0321 , 0290 #sghaze"
2013-06-20,131 my arse . what kind of made in china equipment used to measure ah ? #sghaze #fb
2013-06-20,"psi reading is 131 , but it looks higher from my window view 😥 #sghaze <URL>"
2013-06-20,psi 131 . what are your thoughts and comments about the haze situation ? how is it affecting you ? #asiaconnect #sghaze #haze
2013-06-20,terrible haze . #haze #singapore #horrible . <URL>
2013-06-20,cannot see beyond 3 blocks #sghaze [ pic ] — https://t.co/cb2xkady2b
2013-06-20,how could this be 131 ? ! ! rt <USR> rt <USR> : 3 - hour psi is 131 . issued 9am . <URL> #sghaze <URL>
2013-06-20,is the haze getting worst ? or my window getting more dusty ? #sghaze
2013-06-20,"i ' m haze - ing the time of my life , and i ' ve never felt this way before . i swear this is true and i owe it all to you . #sghaze …"
2013-06-20,"#haze update : psi is 153 at 10am , up from 131 the previous hour . view from #tiongbahru #singapore #sghaze <URL>"
2013-06-20,"singaporeans , calm down and take a deep breath . no , no wait . #sghaze"
2013-06-20,"minister vivian : #sghaze task force formed , schools may close if situation persists"
2013-06-20,<USR> the whole singapore with haze !
2013-06-20,love singapore rt <USR> : <USR> chavo i miss you ! can you save singapore from the haze since you ' re a warrior h …
2013-06-20,"minister vivian : #sghaze task force formed , schools may close if situation persists"
2013-06-20,<USR> <USR> #sghaze psi is a 3 - hourly average reading . you mean i need to wait 2 hours later to know how bad it is now ? ?
2013-06-20,my colleague jus told me that the toilet air is much fresher den the surrending cos they spray the sanitizer every half hour . . #sghaze
2013-06-20,#sghaze psi reading rises to 153 at 10am
2013-06-20,#sghaze psi reading hits 198 at 11am .
2013-06-20,#haze in #singapore . . . . <URL>
2013-06-20,rio ferdinand is nw in singapore ? he come here see haze ah
2013-06-20,i think i ' m in genting - orchard / orchard - genting . #sghaze <URL>
2013-06-20,"yes goodjob , the wonder starts tmr ! indonesia will use cloud - seeding to douse fires causing #sghaze , but only from tomorrow"
2013-06-20,surprised that #thefinal1 is still trending . #mustbethehaze #blamethehaze #sghaze #haze
2013-06-20,""" <USR> : who say singapore no 4 seasons ? 1 . hot like siao 2 . rain like siao 3 . flood like siao 4 . haze like siao """
2013-06-20,#sghaze oh my . . . <URL>
2013-06-20,"#sghaze : football , netball and sailing competitions postponed on health concerns <URL>"
2013-06-20,"<USR> sumatra ' s forest fires exporting smoky haze to singapore & malaysia , almost no indonesian knows about this http :// t …"
2013-06-20,lobang was right . #sghaze <URL>
2013-06-20,""" <USR> : lobang was right . #sghaze <URL>"
2013-06-20,#morning #hazyday #weather #june #2013 #malaysia <URL>
2013-06-20,just heard from friends that yesterday news reported that haze will last until late august . seriously ? #sghaze #fb
2013-06-20,""" <USR> : [ 最新 ] 本地中午12点的空气污染指数 ， 飙升到299点 ， 再度进入危险水平 。 #sghaze """
2013-06-20,lobang was right . #sghaze <URL>
2013-06-20,#sghaze update : psi is 299 at 12pm <USR>
2013-06-20,#sghaze psi hits 299 at 12pm
2013-06-20,"#sghaze #psi reading 299 as at 12pm , nears hazardous range again ."
2013-06-20,#sghaze update : psi is 299 at 12pm <USR>
2013-06-20,“ <USR> : 299 : the latest <USR> 3 - hour psi reading at 12 noon #sghaze <URL> - faint -
2013-06-20,#sghaze psi hits 299 at 12pm
2013-06-20,"the 3 hour psi reading now is 299 . if we do reverse calculation , the actual psi reading at 12pm is around 467 ! #sghaze"
2013-06-20,"minister vivian : #sghaze task force formed , schools may close if situation persists"
2013-06-20,"hmm is the 299 haze like everywhere in singapore , or only in certain areas ?"
2013-06-20,haze and the city . #sghaze #nofilter <URL>
2013-06-20,lobang was right . #sghaze <URL>
2013-06-20,rt <USR> hahahaha rt <USR> : mcdonald trying to be funny sibo ? #sghaze <URL>
2013-06-20,relax . it ' s 299 psi . not hazardous yet . unless the person next to you farts and bring it 1 notch up . #sghaze
2013-06-20,mcdonald trying to be funny sibo ? #sghaze <URL>
2013-06-20,mcdonald trying to be funny sibo ? #sghaze <URL>
2013-06-20,relax . it ' s 299 psi . not hazardous yet . unless the person next to you farts and bring it 1 notch up . #sghaze
2013-06-20,singapore haze condition is so bad that i ' m starting to worry about my parents . latest psi reading is 299 :( hope it improve soon
2013-06-20,relax . it ' s 299 psi . not hazardous yet . unless the person next to you farts and bring it 1 notch up . #sghaze
2013-06-20,"#sghaze update : #indonesia to begin cloud - seeding "" based on needs on the ground "" <URL>"
2013-06-20,even our sushi have started to wear masks . #sghaze <URL>
2013-06-20,"parts of malaysia , indonesia and the whole of singapore are literally breathing in toxic fumes . #sghaze pray for us :("
2013-06-20,""" <USR> : lobang was right . #sghaze <URL> hhahahahahahah ♡ ♡ ♡"
2013-06-20,‏ rt <USR> : the perfect description of tonight #sghaze <URL>
2013-06-20,the singapore psi is a 3 - hr average . so 299 is the average the last 3 actual readings . so it ' s actually 467 now . kthxbye . #sghaze
2013-06-20,relax . it ' s 299 psi . not hazardous yet . unless the person next to you farts and bring it 1 notch up . #sghaze
2013-06-20,almost 300 again . #sghaze
2013-06-20,rain soon . ): #sghaze #rainforsingapore
2013-06-20,rt <USR> : rt <USR> : lobang was right . #sghaze <URL>
2013-06-20,"mcdonald ' s singapore , <USR> and <USR> have suspended their delivery services due to #sghaze"
2013-06-20,lobang was right . #sghaze <URL>
2013-06-20,lobang was right . #sghaze <URL>
2013-06-20,#sghaze update : psi is 371 at 1pm <USR>
2013-06-20,the fffffff lol rt <USR> / stcom now #sghaze update : psi is 371 at 1pm <USR> / neasg
2013-06-20,#sghaze update : psi is 371 at 1pm <USR>
2013-06-20,#sghaze psi reading hits 371 at 1pm - highest reading so far .
2013-06-20,#sghaze update : psi is 371 at 1pm <USR>
2013-06-20,#sghaze update : psi is 371 at 1pm <USR>
