2013-04-30,rick perry ' disgusted ' by cartoon linking deregulation to fertilizer plant explosion ( videos ) <URL> via <USR>
2013-04-30,darn that #sequester || americans want tougher enforcement of workplace safety laws after texas explosion #1u <URL>
2013-04-30,<USR> texas senators voted against federal aid for hurricane sandy then requested federal aid for explosion in #westtx
2013-04-30,back from a whirlwind 4 days of west texas wedding planning . the next time i return ill be mrs . joey garcia . or danna - garcia ? darcia ? !
2013-04-30,“ <USR> west texas send people to league every year #alumni ” thats what we do ! ! ! #gobuffs
2013-04-30,"help the relief & recovery efforts in #westtx , text texas to 80108 for $10 donation to tx disaster relief fund . htt …"
2013-04-30,why would anyone want to blow up a west texas fertilizer plant ? : <URL>
2013-04-30,"after texas fertilizer blast , victims rely on each other : the red cross , the salvation army , the . . . <URL> ( well being )"
2013-04-30,"i have ruled out flash back from the west fertilizer plant . the "" flash "" was more than 100 yards off from the smoke cloud boarder ."
2013-04-30,west texas explosion leaves lost and injured pets in aftermath <URL> via <USR>
2013-04-30,game toaday vs viewmont #stoked #wegotdis #west #high
2013-04-30,preparis is featured in the <USR> today discussing <USR> ' s response to the explosion in west <URL>
2013-04-30,"company profile west and west properties , llc - <URL> #west #and #west #properties , #llc"
2013-04-30,"obama doesn ' t view west , texas damage from ground <URL> #bayloruniversity"
2013-04-30,"after a year of talking & planning and a couple false starts , it has begun ! #construction #waco <URL>"
2013-04-30,"after texas fertilizer blast , victims rely on each other <URL> via <USR>"
2013-04-30,the world care staff will be at the boston marathon / texas explosion victims benefit at the hut wednesday may 1 st ! . . . <URL>
2013-04-30,"mayor vows to rebuild , even as own home must be demolished from blast damage <URL>"
2013-04-30,<USR> #fertilizer-gate : big business eviscerates environmental safety regs that could have saved lives . #westtx http :/ …
2013-04-30,museo & blog adidas #west #germany 1974 #world #cup #teeshirt #enlawded #special <URL>
2013-04-30,"all done with my texas flying adventure ! time to head west , arizona and california , here i come !"
2013-04-30,"#westexplosion day 13 of covering the west , texas explosion . and day 13 of our mobile newsroom . . . . . my tahoe . <URL>"
2013-04-30,"yay , #firewives ! dover township firefighter ' s wife joins online forum to raise funds for west , texas - <USR> http :/ …"
2013-04-30,"tom trento tv march 15th, 2013 . <URL> excellent discussion and excellent guest exposing mb ! #marines #west"
2013-04-30,monsanto . . blackwater / academi . law suit the fertilizer plant in texas has against monsanto . the monsantoprotectionact h . r . 933 #tcot
2013-04-30,feel so bad for our home state of texas right now . please pray for everyone in #westtx
2013-04-30,wishing a very happy 8 0 th birthday to <USR> . a true texas treasure who used his celebration to benefit west : http :/ …
2013-04-30,"raise funds for #boston or west #texas tonight if #party planning - <URL> ( between 6pm and 11pm , et , tuesday april 30th )"
2013-04-30,start spreading the news : #austinbakes for #westtx is this saturday ! <URL>
2013-05-04,"texas roadhouse raises nearly $50,000 for west , tx . . . - <URL> <URL>"
2013-05-04,"#attemployee : text texas to 80108 to donate $10 to the west , tx disaster relief fund ."
2013-05-04,give yall that #west #side shit close up ! ! <URL>
2013-05-04,في المستقبل هايشرب المسلمين البترول . . ليه ؟ لأن الميه هاتخلص و الغرب مش هايحتاج البترول منهم #muslims #islam #oil #west
2013-05-04,sen . barbara boxer has announced senate hearings on the west fertilizer plant explosion : . . . <URL> #tx #ff #p2
2013-05-04,"texas fertilizer plant where blast killed 14 was repeat target of theft , tampering : the texas fertilizer plant . . . <URL>"
2013-05-04,<USR> richland then probably back too west texas after that
2013-05-04,"russia today : west , texas fertilizer plant had no security , history of breaches : the april 17 explosion at th . . . <URL>"
2013-05-04,west fertilizer plant ' s dark secret <URL>
2013-05-04,оклахома сити тандерс болон мэмфис гриззлес нар 2 - р шатанд таарлаа . #nba #playoff #west
2013-05-04,demies finales de conférence ouest : #spurs vs #warriors #thunder vs #grizzlies #nba #playoffs #west
2013-05-04,latest job : automation tester #west lothian <URL>
2013-05-04,<USR> take a listen to the new sound on the #west #ing #la #westcoast #hiphop #spillmics #audiovisualz <URL>
2013-05-04,"#waterfront property in #west hartford , #ct : 54 waterside ln - 3 bed / 2.1 bath / 1502 sqft - $498,900 : <URL> #realestate"
2013-05-04,texas fertilizer plant that exploded targeted by thieves in the past <URL>
2013-05-04,"exclusive : west fertilizer was insured for only $1 million , a fraction of blast ' s estimated $100 million in losses <URL>"
2013-05-04,<USR> company saved millions of $ & evaded safety inspections . taxpayers now have to cough up $100 million . corp . welfare #westtx
2013-05-04,"rt <USR> : wake & bake austin ! over 200 local bakers made treats to benefit people of west , texas . #atxbakes http …"
2013-05-04,"photo : the paint scheme on <USR> ' s no . 95 honors victims in west , texas : "" victims , survivors , heros "" #nascar <URL>"
2013-05-04,"photo : the paint scheme on <USR> ' s no . 95 honors victims in west , texas : "" victims , survivors , heros "" #nascar <URL>"
2013-05-04,"what happened in west , texas , and what it says about republican values <URL>"
2013-05-04,gig ' em to the aggies headed to #westtx this weekend to help with recovery efforts ! <URL> #tamu #12thman
2013-05-04,ウエストサイド物語 <URL> #west #side #story
2013-05-04,criminal : owner of texas fertilizer plant that exploded had only $1 million in insurance - - gov ' t may pay $100 million . http :/ …
2013-05-04,"texas fertilizer plant that exploded only insured for up to $1 million in liability , attorneys say : <URL> - ss"
2013-05-04,"texas fertilizer plant that exploded only insured for up to $1 million in liability , attorneys say : <URL> - ss"
2013-05-04,"texas fertilizer plant that exploded only insured for up to $1 million in liability , attorneys say : <URL> - ss"
2013-05-04,texas fertilizer plant evaded safety regulations : <URL> carried just $1m in liability insurance . <URL>
2013-05-04,take your family / partner to any one of these incredible sports events <URL> in waco #waco #sports #today #events
2013-05-04,"texas plant that blew up carried only $1m liability coverage policy : mcallen , texas ( ap ) - the texas fertilizer . . . <URL>"
