2013-01-30,"há indícios de que sócio da boate kiss tentaria se enforcar no hospital , diz delegada <URL> via <USR> #uol"
2013-01-30,instalação de sistema antirruído na boate kiss não foi fiscalizada : um inquérito aberto pelo ministério público . . . <URL>
2013-01-30,"tristeza e folia não combinam : desde a tragédia na boate kiss , que matou mais de 230 pessoas em santa maria , no . . . http :/ . . ."
2013-01-30,"após tragédia no rs , rio cobra segurança de escolas de samba : depois do inceecirc ; ndio na boate kiss que matou m . . . <URL>"
2013-01-30,"após tragédia no rs , rio cobra segurança de escolas de samba : depois do inceecirc ; ndio na boate kiss que matou m . . . <URL>"
2013-01-30,verdade que apagaram a pág da boate kiss no facebook gente ? ? ? #jáesperava
2013-01-30,<USR> polícia divulga imagens feitas dentro da boate kiss após incêndio . veja o vídeo <URL> #tvonline #tv #filme
2013-01-30,"sinalizador de r $ 2,50 causou incêndio em boate , diz delegado : o sinalizador que causou o incêndio na boate kiss . . . <URL>"
2013-01-30,so sad to hear about the nightclub fire in brazil . such a tragedy . praying for everyone affected down there .
2013-01-30,brazil nightclub tragedy | <URL> <URL>
2013-01-30,envio minhas orações para as vítimas do incêndio no clube em #santamaria . o meu coração está com vocês #brasil . ❤ #prayforsa . . .
2013-01-30,our piece on #brazil ' s debate over the origins of tragedies in the aftermath of the #santamaria fire <URL> . . .
2013-01-30,<USR> mando bem . tem coisa que nao se brinca . adimirei o respeito por #santamaria
2013-01-30,eu fiz uma música em homenagem aos nossos amigos que morreram na boate kiss e pra todos os adolescentes do mundo <URL>
2013-01-30,"<USR> <USR> <USR> <USR> <USR> amém , oremos para #santamaria . . . boa noite"
2013-01-30,muita luz para as vítimas e os familiares das vítimas da tragédia ! muito triste ! #santamaria
2013-01-30,promotores apuram improbidade de agentes da prefeitura e dos bombeiros : boate kiss estava sem licença municipal . . . <URL>
2013-01-30,#luto #santamaria
2013-01-30,"#brazil nightclub fire was caused by cheap outdoor fireworks , police say <URL> #santamaria"
2013-01-30,"por lei , boate kiss deveria ter pelo menos mais uma saída <URL> via <USR> #uol"
2013-01-30,sócios da boate kiss têm ficha na polícia por agressão e estelionato . <URL>
