2012-09-05,"#earthquake m 4.6 , virgin islands region <URL>"
2012-09-05,"#earthquake  m 4.6 , 1 0 5 km nne of road town , british virgin islands : wednesday , september 05, 2012 00:24:51 utctuesday , september 04 , . . ."
2012-09-05,"#terremoto ml : 2.4 2012 - 09 - 05 00:46:47 utc lat = 39.88 lon = 16.02 prof = 8 . 9 km prov = potenza , cosenza"
2012-09-05,"【 #usgs #alert 】 m 5.2 , virgin islands region : september 05, 2012 00:24:48 gmt <URL> #earthquake #tsunami #prayfromjapan"
2012-09-05,"#earthquake magnitude mb 4 . 8 region south of java , indonesiadate time 2012 - 09 - 05 00:48:09 . 0 utclocation 10 . . . . <URL>"
2012-09-05,#terremoto #attualita - terremoto in emilia : tre mesi dopo . . ( myazaky ) <URL> #sismografo
2012-09-05,cvpc_cinisello : rt ingvterremoti : #terremoto ml :3 . 2 2012 - 09 - 05 03:09:12 utc lat = 39.10 lon = 17.25 prof = 22 . 2 km prov = sou . . . <URL>
2012-09-05,"#earthquake : m 4.5 , taiwan region <URL>"
2012-09-05,"#earthquake m 2.6 , hawaii region , hawaii <URL>"
2012-09-05,【 地震情報 】 5 日16時55分頃 - 最大震度 1 - 震源地 宮城県沖 : 9 月5日16時55分頃 、 宮城県沖を震源とする最大震度1の地震が発生しました 。 <URL> #earthquake
2012-09-05,"#terremoto #laquila , lavori ricostruzione gonfiati : arrestato imprenditore edile <URL>"
2012-09-05,5 日19時2分頃 - 最大震度 1 - 震源地 宮城県沖 <URL> #地震 #earthquake
2012-09-05,aggiornamento - ml : 2.6 1 km oso di san felice sul panaro ( modena ) 2012 - 09 - 05 10:35:15 ( utc ) #terremoto 272248
2012-09-05,"#terremoto m 2.7 , central california - wednesday , september 5 , 2012 11:35:26 utcwednesday , september 5 , 2012 04:35 . . . <URL>"
2012-09-05,"#earthquake #emsc m 4.5 kepulauan babar , indonesia : magnitude m 4 . 5 region kepulauan babar , indones . . . <URL> #tameemi"
2012-09-05,photo : #bay #beach #sanjuandelsur #sur #costarica #summer #vacation #verano #azul #plya #mounta . . . <URL>
2012-09-05,"#terremoto m 2.8 , central california - wednesday , september 5 , 2012 12:31:07 utcwednesday , september 5 , 2012 05:31 . . . <URL>"
2012-09-05,#earthquake #map : 5.9 - santa cruz islands <URL>
